"id","name","parent_id"
29129,"Grafton County, NH",29124
29130,"Hillsborough County, NH",29124
29131,"Merrimack County, NH",29124
29132,"Rockingham County, NH",29124
29133,"Strafford County, NH",29124
29134,"Sullivan County, NH",29124
30784,"Boston-Cambridge-Newton, MA-NH",30783
30785,"Manchester-Nashua, NH",30783
32122,"Berlin, NH",32086
32123,"Boston-Cambridge-Quincy, MA-NH",32086
32124,"Claremont, NH",32086
32125,"Concord, NH",32086
33689,"Dover-Durham, NH-ME",32086
32126,"Franklin, NH",32086
33459,"Haverhill-North Andover-Amesbury, MA-NH",32086
32127,"Keene, NH",32086
32128,"Laconia, NH",32086
32129,"Lebanon, NH-VT",32086
33460,"Lowell-Billerica-Chelmsford, MA-NH",32086
32130,"Manchester, NH",32086
33461,"Nashua, NH-MA",32086
32131,"Portsmouth, NH-ME",32086
32132,"Rochester-Dover, NH-ME",32086
32914,"Boston-Brockton-Nashua, MA-NH-ME-CT (CMSA)",32913
33171,"Rockingham County-Strafford County, NH",33170
29136,"Atlantic County, NJ",29135
29137,"Bergen County, NJ",29135
29138,"Burlington County, NJ",29135
29139,"Camden County, NJ",29135
29140,"Cape May County, NJ",29135
29141,"Cumberland County, NJ",29135
29142,"Essex County, NJ",29135
29143,"Gloucester County, NJ",29135
29144,"Hudson County, NJ",29135
29145,"Hunterdon County, NJ",29135
29146,"Mercer County, NJ",29135
29147,"Middlesex County, NJ",29135
29148,"Monmouth County, NJ",29135
29149,"Morris County, NJ",29135
29150,"Ocean County, NJ",29135
29151,"Passaic County, NJ",29135
29152,"Salem County, NJ",29135
29153,"Somerset County, NJ",29135
29154,"Sussex County, NJ",29135
29155,"Union County, NJ",29135
29156,"Warren County, NJ",29135
30787,"Allentown-Bethlehem-Easton, PA-NJ",30786
30788,"Atlantic City-Hammonton, NJ",30786
30789,"New York-Newark-Jersey City, NY-NJ-PA",30786
30790,"Ocean City, NJ",30786
30791,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",30786
30792,"Trenton-Princeton, NJ",30786
30793,"Vineland-Bridgeton, NJ",30786
32878,"Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (CMSA)",32870
32871,"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA (CMSA)",32870
33139,"Camden, NJ",33138
33140,"Edison-New Brunswick, NJ ",33138
33141,"Newark, NJ-PA",33138
33142,"New York-Jersey City-White Plains, NY-NJ",33138
33448,"New York-White Plains-Wayne, NY-NJ",33138
33143,"Wilmington, DE-MD-NJ",33138
33468,"Bergen-Hudson-Passaic, NJ",33467
33693,"Middlesex-Monmouth-Ocean, NJ",33467
29158,"Bernalillo County, NM",29157
29159,"Catron County, NM",29157
29160,"Chaves County, NM",29157
29161,"Cibola County, NM",29157
29162,"Colfax County, NM",29157
29163,"Curry County, NM",29157
29164,"De Baca County, NM",29157
29165,"Dona Ana County, NM",29157
29166,"Eddy County, NM",29157
29167,"Grant County, NM",29157
29168,"Guadalupe County, NM",29157
29169,"Harding County, NM",29157
29170,"Hidalgo County, NM",29157
29171,"Lea County, NM",29157
29172,"Lincoln County, NM",29157
29173,"Los Alamos County, NM",29157
29174,"Luna County, NM",29157
29175,"McKinley County, NM",29157
29176,"Mora County, NM",29157
29177,"Otero County, NM",29157
29178,"Quay County, NM",29157
29179,"Rio Arriba County, NM",29157
29180,"Roosevelt County, NM",29157
29181,"Sandoval County, NM",29157
29182,"San Juan County, NM",29157
29183,"San Miguel County, NM",29157
29184,"Santa Fe County, NM",29157
29185,"Sierra County, NM",29157
29186,"Socorro County, NM",29157
29187,"Taos County, NM",29157
29188,"Torrance County, NM",29157
29189,"Union County, NM",29157
29190,"Valencia County, NM",29157
30795,"Albuquerque, NM",30794
33942,"Espanola, NM",30794
30796,"Farmington, NM",30794
30797,"Las Cruces, NM",30794
30798,"Santa Fe, NM",30794
29192,"Albany County, NY",29191
29193,"Allegany County, NY",29191
29194,"Bronx County, NY",29191
29195,"Broome County, NY",29191
29196,"Cattaraugus County, NY",29191
29197,"Cayuga County, NY",29191
29198,"Chautauqua County, NY",29191
29199,"Chemung County, NY",29191
29200,"Chenango County, NY",29191
29201,"Clinton County, NY",29191
29202,"Columbia County, NY",29191
29203,"Cortland County, NY",29191
29204,"Delaware County, NY",29191
29205,"Dutchess County, NY",29191
29206,"Erie County, NY",29191
29207,"Essex County, NY",29191
29208,"Franklin County, NY",29191
29209,"Fulton County, NY",29191
29210,"Genesee County, NY",29191
29211,"Greene County, NY",29191
29212,"Hamilton County, NY",29191
29213,"Herkimer County, NY",29191
29214,"Jefferson County, NY",29191
29215,"Kings County, NY",29191
29216,"Lewis County, NY",29191
29217,"Livingston County, NY",29191
29218,"Madison County, NY",29191
29219,"Monroe County, NY",29191
29220,"Montgomery County, NY",29191
29221,"Nassau County, NY",29191
29222,"New York County, NY",29191
29223,"Niagara County, NY",29191
29224,"Oneida County, NY",29191
29225,"Onondaga County, NY",29191
29226,"Ontario County, NY",29191
29227,"Orange County, NY",29191
29228,"Orleans County, NY",29191
29229,"Oswego County, NY",29191
29230,"Otsego County, NY",29191
29231,"Putnam County, NY",29191
29232,"Queens County, NY",29191
29233,"Rensselaer County, NY",29191
29234,"Richmond County, NY",29191
29235,"Rockland County, NY",29191
29236,"Saratoga County, NY",29191
29237,"Schenectady County, NY",29191
29238,"Schoharie County, NY",29191
29239,"Schuyler County, NY",29191
29240,"Seneca County, NY",29191
29241,"Steuben County, NY",29191
29242,"St. Lawrence County, NY",29191
29243,"Suffolk County, NY",29191
29244,"Sullivan County, NY",29191
29245,"Tioga County, NY",29191
29246,"Tompkins County, NY",29191
29247,"Ulster County, NY",29191
29248,"Warren County, NY",29191
29249,"Washington County, NY",29191
29250,"Wayne County, NY",29191
29251,"Westchester County, NY",29191
29252,"Wyoming County, NY",29191
29253,"Yates County, NY",29191
30800,"Albany-Schenectady-Troy, NY",30799
30801,"Binghamton, NY",30799
30802,"Buffalo-Cheektowaga, NY",30799
30803,"Elmira, NY",30799
30804,"Glens Falls, NY",30799
30805,"Ithaca, NY",30799
30806,"Kingston, NY",30799
30807,"New York-Newark-Jersey City, NY-NJ-PA",30799
30808,"Poughkeepsie-Newburgh-Middletown, NY",30799
30809,"Rochester, NY",30799
30810,"Syracuse, NY",30799
30811,"Utica-Rome, NY",30799
33433,"Watertown-Fort Drum, NY",30799
32869,"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA (CMSA)",32868
33418,"Dutchess County-Putnam County, NY",33164
33165,"Nassau County-Suffolk County, NY",33164
33166,"New York-Jersey City-White Plains, NY-NJ",33164
33447,"New York-White Plains-Wayne, NY-NJ",33164
33470,"New York City, NY",33469
33471,"Putnam-Rockland-Westchester, NY",33469
29255,"Alamance County, NC",29254
29256,"Alexander County, NC",29254
29257,"Alleghany County, NC",29254
29258,"Anson County, NC",29254
29259,"Ashe County, NC",29254
29260,"Avery County, NC",29254
29261,"Beaufort County, NC",29254
29262,"Bertie County, NC",29254
29263,"Bladen County, NC",29254
29264,"Brunswick County, NC",29254
29265,"Buncombe County, NC",29254
29266,"Burke County, NC",29254
29267,"Cabarrus County, NC",29254
29268,"Caldwell County, NC",29254
29269,"Camden County, NC",29254
29270,"Carteret County, NC",29254
29271,"Caswell County, NC",29254
29272,"Catawba County, NC",29254
29273,"Chatham County, NC",29254
29274,"Cherokee County, NC",29254
29275,"Chowan County, NC",29254
29276,"Clay County, NC",29254
29277,"Cleveland County, NC",29254
29278,"Columbus County, NC",29254
29279,"Craven County, NC",29254
29280,"Cumberland County, NC",29254
29281,"Currituck County, NC",29254
29282,"Dare County, NC",29254
29283,"Davidson County, NC",29254
29284,"Davie County, NC",29254
29285,"Duplin County, NC",29254
29286,"Durham County, NC",29254
29287,"Edgecombe County, NC",29254
29288,"Forsyth County, NC",29254
29289,"Franklin County, NC",29254
29290,"Gaston County, NC",29254
29291,"Gates County, NC",29254
29292,"Graham County, NC",29254
29293,"Granville County, NC",29254
29294,"Greene County, NC",29254
29295,"Guilford County, NC",29254
29296,"Halifax County, NC",29254
29297,"Harnett County, NC",29254
29298,"Haywood County, NC",29254
29299,"Henderson County, NC",29254
29300,"Hertford County, NC",29254
29301,"Hoke County, NC",29254
29302,"Hyde County, NC",29254
29303,"Iredell County, NC",29254
29304,"Jackson County, NC",29254
29305,"Johnston County, NC",29254
29306,"Jones County, NC",29254
29307,"Lee County, NC",29254
29308,"Lenoir County, NC",29254
29309,"Lincoln County, NC",29254
29310,"Macon County, NC",29254
29311,"Madison County, NC",29254
29312,"Martin County, NC",29254
29313,"McDowell County, NC",29254
29314,"Mecklenburg County, NC",29254
29315,"Mitchell County, NC",29254
29316,"Montgomery County, NC",29254
29317,"Moore County, NC",29254
29318,"Nash County, NC",29254
29319,"New Hanover County, NC",29254
29320,"Northampton County, NC",29254
29321,"Onslow County, NC",29254
29322,"Orange County, NC",29254
29323,"Pamlico County, NC",29254
29324,"Pasquotank County, NC",29254
29325,"Pender County, NC",29254
29326,"Perquimans County, NC",29254
29327,"Person County, NC",29254
29328,"Pitt County, NC",29254
29329,"Polk County, NC",29254
29330,"Randolph County, NC",29254
29331,"Richmond County, NC",29254
29332,"Robeson County, NC",29254
29333,"Rockingham County, NC",29254
29334,"Rowan County, NC",29254
29335,"Rutherford County, NC",29254
29336,"Sampson County, NC",29254
29337,"Scotland County, NC",29254
29338,"Stanly County, NC",29254
29339,"Stokes County, NC",29254
29340,"Surry County, NC",29254
29341,"Swain County, NC",29254
29342,"Transylvania County, NC",29254
29343,"Tyrrell County, NC",29254
29344,"Union County, NC",29254
29345,"Vance County, NC",29254
29346,"Wake County, NC",29254
29347,"Warren County, NC",29254
29348,"Washington County, NC",29254
29349,"Watauga County, NC",29254
29350,"Wayne County, NC",29254
29351,"Wilkes County, NC",29254
29352,"Wilson County, NC",29254
29353,"Yadkin County, NC",29254
29354,"Yancey County, NC",29254
30813,"Asheville, NC",30812
30814,"Burlington, NC",30812
30815,"Charlotte-Concord-Gastonia, NC-SC",30812
33466,"Durham-Chapel Hill, NC",30812
30817,"Fayetteville, NC",30812
30818,"Goldsboro, NC",30812
30819,"Greensboro-High Point, NC",30812
30820,"Greenville, NC",30812
30821,"Hickory-Lenoir-Morganton, NC",30812
30822,"Jacksonville, NC",30812
33628,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",30812
33432,"New Bern, NC",30812
30823,"Raleigh-Cary, NC",30812
30824,"Rocky Mount, NC",30812
30825,"Virginia Beach-Norfolk-Newport News, VA-NC",30812
30826,"Wilmington, NC",30812
30827,"Winston-Salem, NC",30812
29356,"Adams County, ND",29355
29357,"Barnes County, ND",29355
29358,"Benson County, ND",29355
29359,"Billings County, ND",29355
29360,"Bottineau County, ND",29355
29361,"Bowman County, ND",29355
29362,"Burke County, ND",29355
29363,"Burleigh County, ND",29355
29364,"Cass County, ND",29355
29365,"Cavalier County, ND",29355
29366,"Dickey County, ND",29355
29367,"Divide County, ND",29355
29368,"Dunn County, ND",29355
29369,"Eddy County, ND",29355
29370,"Emmons County, ND",29355
29371,"Foster County, ND",29355
29372,"Golden Valley County, ND",29355
29373,"Grand Forks County, ND",29355
29374,"Grant County, ND",29355
29375,"Griggs County, ND",29355
29376,"Hettinger County, ND",29355
29377,"Kidder County, ND",29355
29378,"La Moure County, ND",29355
29379,"Logan County, ND",29355
29380,"McHenry County, ND",29355
29381,"McIntosh County, ND",29355
29382,"McKenzie County, ND",29355
29383,"McLean County, ND",29355
29384,"Mercer County, ND",29355
29385,"Morton County, ND",29355
29386,"Mountrail County, ND",29355
29387,"Nelson County, ND",29355
29388,"Oliver County, ND",29355
29389,"Pembina County, ND",29355
29390,"Pierce County, ND",29355
29391,"Ramsey County, ND",29355
29392,"Ransom County, ND",29355
29393,"Renville County, ND",29355
29394,"Richland County, ND",29355
29395,"Rolette County, ND",29355
29396,"Sargent County, ND",29355
29397,"Sheridan County, ND",29355
29398,"Sioux County, ND",29355
29399,"Slope County, ND",29355
29400,"Stark County, ND",29355
29401,"Steele County, ND",29355
29402,"Stutsman County, ND",29355
29403,"Towner County, ND",29355
29404,"Traill County, ND",29355
29405,"Walsh County, ND",29355
29406,"Ward County, ND",29355
29407,"Wells County, ND",29355
29408,"Williams County, ND",29355
30829,"Bismarck, ND",30828
30830,"Fargo, ND-MN",30828
30831,"Grand Forks, ND-MN",30828
29410,"Adams County, OH",29409
29411,"Allen County, OH",29409
29412,"Ashland County, OH",29409
29413,"Ashtabula County, OH",29409
29414,"Athens County, OH",29409
29415,"Auglaize County, OH",29409
29416,"Belmont County, OH",29409
29417,"Brown County, OH",29409
29418,"Butler County, OH",29409
29419,"Carroll County, OH",29409
29420,"Champaign County, OH",29409
29421,"Clark County, OH",29409
29422,"Clermont County, OH",29409
29423,"Clinton County, OH",29409
29424,"Columbiana County, OH",29409
29425,"Coshocton County, OH",29409
29426,"Crawford County, OH",29409
29427,"Cuyahoga County, OH",29409
29428,"Darke County, OH",29409
29429,"Defiance County, OH",29409
29430,"Delaware County, OH",29409
29431,"Erie County, OH",29409
29432,"Fairfield County, OH",29409
29433,"Fayette County, OH",29409
29434,"Franklin County, OH",29409
29435,"Fulton County, OH",29409
29436,"Gallia County, OH",29409
29437,"Geauga County, OH",29409
29438,"Greene County, OH",29409
29439,"Guernsey County, OH",29409
29440,"Hamilton County, OH",29409
29441,"Hancock County, OH",29409
29442,"Hardin County, OH",29409
29443,"Harrison County, OH",29409
29444,"Henry County, OH",29409
29445,"Highland County, OH",29409
29446,"Hocking County, OH",29409
29447,"Holmes County, OH",29409
29448,"Huron County, OH",29409
29449,"Jackson County, OH",29409
29450,"Jefferson County, OH",29409
29451,"Knox County, OH",29409
29452,"Lake County, OH",29409
29453,"Lawrence County, OH",29409
29454,"Licking County, OH",29409
29455,"Logan County, OH",29409
29456,"Lorain County, OH",29409
29457,"Lucas County, OH",29409
29458,"Madison County, OH",29409
29459,"Mahoning County, OH",29409
29460,"Marion County, OH",29409
29461,"Medina County, OH",29409
29462,"Meigs County, OH",29409
29463,"Mercer County, OH",29409
29464,"Miami County, OH",29409
29465,"Monroe County, OH",29409
29466,"Montgomery County, OH",29409
29467,"Morgan County, OH",29409
29468,"Morrow County, OH",29409
29469,"Muskingum County, OH",29409
29470,"Noble County, OH",29409
29471,"Ottawa County, OH",29409
29472,"Paulding County, OH",29409
29473,"Perry County, OH",29409
29474,"Pickaway County, OH",29409
29475,"Pike County, OH",29409
29476,"Portage County, OH",29409
29477,"Preble County, OH",29409
29478,"Putnam County, OH",29409
29479,"Richland County, OH",29409
29480,"Ross County, OH",29409
29481,"Sandusky County, OH",29409
29482,"Scioto County, OH",29409
29483,"Seneca County, OH",29409
29484,"Shelby County, OH",29409
29485,"Stark County, OH",29409
29486,"Summit County, OH",29409
29487,"Trumbull County, OH",29409
29488,"Tuscarawas County, OH",29409
29489,"Union County, OH",29409
29490,"Van Wert County, OH",29409
29491,"Vinton County, OH",29409
29492,"Warren County, OH",29409
29493,"Washington County, OH",29409
29494,"Wayne County, OH",29409
29495,"Williams County, OH",29409
29496,"Wood County, OH",29409
29497,"Wyandot County, OH",29409
30833,"Akron, OH",30832
30834,"Canton-Massillon, OH",30832
30835,"Cincinnati, OH-KY-IN",30832
30836,"Cleveland-Elyria, OH",30832
30837,"Columbus, OH",30832
30838,"Dayton-Kettering, OH",30832
30839,"Huntington-Ashland, WV-KY-OH",30832
30840,"Lima, OH",30832
30841,"Mansfield, OH",30832
30843,"Sandusky, OH",30832
30844,"Springfield, OH",30832
30845,"Toledo, OH",30832
30846,"Weirton-Steubenville, WV-OH",30832
30847,"Wheeling, WV-OH",30832
30848,"Youngstown-Warren-Boardman, OH-PA",30832
32931,"Cincinnati-Hamilton, OH-KY-IN (CMSA)",32918
32919,"Cleveland-Akron, OH (CMSA)",32918
29499,"Adair County, OK",29498
29500,"Alfalfa County, OK",29498
29501,"Atoka County, OK",29498
29502,"Beaver County, OK",29498
29503,"Beckham County, OK",29498
29504,"Blaine County, OK",29498
29505,"Bryan County, OK",29498
29506,"Caddo County, OK",29498
29507,"Canadian County, OK",29498
29508,"Carter County, OK",29498
29509,"Cherokee County, OK",29498
29510,"Choctaw County, OK",29498
29511,"Cimarron County, OK",29498
29512,"Cleveland County, OK",29498
29513,"Coal County, OK",29498
29514,"Comanche County, OK",29498
29515,"Cotton County, OK",29498
29516,"Craig County, OK",29498
29517,"Creek County, OK",29498
29518,"Custer County, OK",29498
29519,"Delaware County, OK",29498
29520,"Dewey County, OK",29498
29521,"Ellis County, OK",29498
29522,"Garfield County, OK",29498
29523,"Garvin County, OK",29498
29524,"Grady County, OK",29498
29525,"Grant County, OK",29498
29526,"Greer County, OK",29498
29527,"Harmon County, OK",29498
29528,"Harper County, OK",29498
29529,"Haskell County, OK",29498
29530,"Hughes County, OK",29498
29531,"Jackson County, OK",29498
29532,"Jefferson County, OK",29498
29533,"Johnston County, OK",29498
29534,"Kay County, OK",29498
29535,"Kingfisher County, OK",29498
29536,"Kiowa County, OK",29498
29537,"Latimer County, OK",29498
29538,"Le Flore County, OK",29498
29539,"Lincoln County, OK",29498
29540,"Logan County, OK",29498
29541,"Love County, OK",29498
29542,"Major County, OK",29498
29543,"Marshall County, OK",29498
29544,"Mayes County, OK",29498
29545,"McClain County, OK",29498
29546,"McCurtain County, OK",29498
29547,"McIntosh County, OK",29498
29548,"Murray County, OK",29498
29549,"Muskogee County, OK",29498
29550,"Noble County, OK",29498
29551,"Nowata County, OK",29498
29552,"Okfuskee County, OK",29498
29553,"Oklahoma County, OK",29498
29554,"Okmulgee County, OK",29498
29555,"Osage County, OK",29498
29556,"Ottawa County, OK",29498
29557,"Pawnee County, OK",29498
29558,"Payne County, OK",29498
29559,"Pittsburg County, OK",29498
29560,"Pontotoc County, OK",29498
29561,"Pottawatomie County, OK",29498
29562,"Pushmataha County, OK",29498
29563,"Roger Mills County, OK",29498
29564,"Rogers County, OK",29498
29565,"Seminole County, OK",29498
29566,"Sequoyah County, OK",29498
29567,"Stephens County, OK",29498
29568,"Texas County, OK",29498
29569,"Tillman County, OK",29498
29570,"Tulsa County, OK",29498
29571,"Wagoner County, OK",29498
29572,"Washington County, OK",29498
29573,"Washita County, OK",29498
29574,"Woods County, OK",29498
29575,"Woodward County, OK",29498
30850,"Fort Smith, AR-OK",30849
33737,"Enid, OK",30849
30851,"Lawton, OK",30849
30852,"Oklahoma City, OK",30849
30853,"Tulsa, OK",30849
29577,"Baker County, OR",29576
29578,"Benton County, OR",29576
29579,"Clackamas County, OR",29576
29580,"Clatsop County, OR",29576
29581,"Columbia County, OR",29576
29582,"Coos County, OR",29576
29583,"Crook County, OR",29576
29584,"Curry County, OR",29576
29585,"Deschutes County, OR",29576
29586,"Douglas County, OR",29576
29587,"Gilliam County, OR",29576
29588,"Grant County, OR",29576
29589,"Harney County, OR",29576
29590,"Hood River County, OR",29576
29591,"Jackson County, OR",29576
29592,"Jefferson County, OR",29576
29593,"Josephine County, OR",29576
29594,"Klamath County, OR",29576
29595,"Lake County, OR",29576
29596,"Lane County, OR",29576
29597,"Lincoln County, OR",29576
29598,"Linn County, OR",29576
29599,"Malheur County, OR",29576
29600,"Marion County, OR",29576
29601,"Morrow County, OR",29576
29602,"Multnomah County, OR",29576
29603,"Polk County, OR",29576
29604,"Sherman County, OR",29576
29605,"Tillamook County, OR",29576
29606,"Umatilla County, OR",29576
29607,"Union County, OR",29576
29608,"Wallowa County, OR",29576
29609,"Wasco County, OR",29576
29610,"Washington County, OR",29576
29611,"Wheeler County, OR",29576
29612,"Yamhill County, OR",29576
33410,"Albany-Lebanon, OR",30854
30855,"Bend, OR",30854
30856,"Corvallis, OR",30854
30857,"Eugene-Springfield, OR",30854
33424,"Grants Pass, OR",30854
30858,"Medford, OR",30854
30859,"Portland-Vancouver-Beaverton, OR-WA",30854
30860,"Salem, OR",30854
32938,"Portland-Salem, OR-WA (CMSA)",32937
29614,"Adams County, PA",29613
29615,"Allegheny County, PA",29613
29616,"Armstrong County, PA",29613
29617,"Beaver County, PA",29613
29618,"Bedford County, PA",29613
29619,"Berks County, PA",29613
29620,"Blair County, PA",29613
29621,"Bradford County, PA",29613
29622,"Bucks County, PA",29613
29623,"Butler County, PA",29613
29624,"Cambria County, PA",29613
29625,"Cameron County, PA",29613
29626,"Carbon County, PA",29613
29627,"Centre County, PA",29613
29628,"Chester County, PA",29613
29629,"Clarion County, PA",29613
29630,"Clearfield County, PA",29613
29631,"Clinton County, PA",29613
29632,"Columbia County, PA",29613
29633,"Crawford County, PA",29613
29634,"Cumberland County, PA",29613
29635,"Dauphin County, PA",29613
29636,"Delaware County, PA",29613
29637,"Elk County, PA",29613
29638,"Erie County, PA",29613
29639,"Fayette County, PA",29613
29640,"Forest County, PA",29613
29641,"Franklin County, PA",29613
29642,"Fulton County, PA",29613
29643,"Greene County, PA",29613
29644,"Huntingdon County, PA",29613
29645,"Indiana County, PA",29613
29646,"Jefferson County, PA",29613
29647,"Juniata County, PA",29613
29648,"Lackawanna County, PA",29613
29649,"Lancaster County, PA",29613
29650,"Lawrence County, PA",29613
29651,"Lebanon County, PA",29613
29652,"Lehigh County, PA",29613
29653,"Luzerne County, PA",29613
29654,"Lycoming County, PA",29613
29655,"McKean County, PA",29613
29656,"Mercer County, PA",29613
29657,"Mifflin County, PA",29613
29658,"Monroe County, PA",29613
29659,"Montgomery County, PA",29613
29660,"Montour County, PA",29613
29661,"Northampton County, PA",29613
29662,"Northumberland County, PA",29613
29663,"Perry County, PA",29613
29664,"Philadelphia County/city, PA",29613
29665,"Pike County, PA",29613
29666,"Potter County, PA",29613
29667,"Schuylkill County, PA",29613
29668,"Snyder County, PA",29613
29669,"Somerset County, PA",29613
29670,"Sullivan County, PA",29613
29671,"Susquehanna County, PA",29613
29672,"Tioga County, PA",29613
29673,"Union County, PA",29613
29674,"Venango County, PA",29613
29675,"Warren County, PA",29613
29676,"Washington County, PA",29613
29677,"Wayne County, PA",29613
29678,"Westmoreland County, PA",29613
29679,"Wyoming County, PA",29613
29680,"York County, PA",29613
30862,"Allentown-Bethlehem-Easton, PA-NJ",30861
30863,"Altoona, PA",30861
33413,"Bloomsburg-Berwick, PA",30861
33416,"Chambersburg-Waynesboro, PA",30861
33419,"East Stroudsburg, PA",30861
30864,"Erie, PA",30861
33420,"Gettysburg, PA",30861
30865,"Harrisburg-Carlisle, PA",30861
30866,"Johnstown, PA",30861
30867,"Lancaster, PA",30861
30868,"Lebanon, PA",30861
30869,"New York-Newark-Jersey City, NY-NJ-PA",30861
30870,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",30861
30871,"Pittsburgh, PA",30861
30872,"Reading, PA",30861
30873,"Scranton--Wilkes-Barre, PA",30861
30874,"State College, PA",30861
30875,"Williamsport, PA",30861
30876,"York-Hanover, PA",30861
30877,"Youngstown-Warren-Boardman, OH-PA",30861
32877,"Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (CMSA)",32874
32876,"Pittsburgh, PA (MSA)",32874
33421,"Montgomery County-Bucks County-Chester County, PA",33167
33168,"Newark, NJ-PA",33167
33169,"Philadelphia, PA",33167
33687,"Delaware County, PA",33472
33473,"Philadelphia City, PA",33472
33477,"Aguadilla-Isabela, PR",33475
33613,"Arecibo, PR",33475
33478,"Fajardo, PR",33475
33479,"Guayama, PR",33475
33480,"Mayaguez, PR",33475
33476,"Ponce, PR",33475
33481,"San German, PR",33475
33482,"San Juan-Bayamon-Caguas, PR",33475
33483,"Yauco, PR",33475
29683,"Bristol County, RI",29682
29684,"Kent County, RI",29682
29685,"Newport County, RI",29682
29686,"Providence County, RI",29682
29687,"Washington County, RI",29682
30880,"Providence-Warwick, RI-MA",30879
32133,"Norwich-New London, CT-RI",32087
32134,"Providence-Fall River-Warwick, RI-MA",32087
29689,"Abbeville County, SC",29688
29690,"Aiken County, SC",29688
29691,"Allendale County, SC",29688
29692,"Anderson County, SC",29688
29693,"Bamberg County, SC",29688
29694,"Barnwell County, SC",29688
29695,"Beaufort County, SC",29688
29696,"Berkeley County, SC",29688
29697,"Calhoun County, SC",29688
29698,"Charleston County, SC",29688
29699,"Cherokee County, SC",29688
29700,"Chester County, SC",29688
29701,"Chesterfield County, SC",29688
29702,"Clarendon County, SC",29688
29703,"Colleton County, SC",29688
29704,"Darlington County, SC",29688
29705,"Dillon County, SC",29688
29706,"Dorchester County, SC",29688
29707,"Edgefield County, SC",29688
29708,"Fairfield County, SC",29688
29709,"Florence County, SC",29688
29710,"Georgetown County, SC",29688
29711,"Greenville County, SC",29688
29712,"Greenwood County, SC",29688
29713,"Hampton County, SC",29688
29714,"Horry County, SC",29688
29715,"Jasper County, SC",29688
29716,"Kershaw County, SC",29688
29717,"Lancaster County, SC",29688
29718,"Laurens County, SC",29688
29719,"Lee County, SC",29688
29720,"Lexington County, SC",29688
29721,"Marion County, SC",29688
29722,"Marlboro County, SC",29688
29723,"McCormick County, SC",29688
29724,"Newberry County, SC",29688
29725,"Oconee County, SC",29688
29726,"Orangeburg County, SC",29688
29727,"Pickens County, SC",29688
29728,"Richland County, SC",29688
29729,"Saluda County, SC",29688
29730,"Spartanburg County, SC",29688
29731,"Sumter County, SC",29688
29732,"Union County, SC",29688
29733,"Williamsburg County, SC",29688
29734,"York County, SC",29688
30882,"Anderson, SC",30881
30883,"Augusta-Richmond County, GA-SC",30881
30884,"Charleston-North Charleston, SC",30881
30885,"Charlotte-Concord-Gastonia, NC-SC",30881
30886,"Columbia, SC",30881
30887,"Florence, SC",30881
30888,"Greenville-Anderson, SC",30881
33426,"Hilton Head Island-Bluffton, SC",30881
33625,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",30881
30890,"Spartanburg, SC",30881
30891,"Sumter, SC",30881
29736,"Aurora County, SD",29735
29737,"Beadle County, SD",29735
29738,"Bennett County, SD",29735
29739,"Bon Homme County, SD",29735
29740,"Brookings County, SD",29735
29741,"Brown County, SD",29735
29742,"Brule County, SD",29735
29743,"Buffalo County, SD",29735
29744,"Butte County, SD",29735
29745,"Campbell County, SD",29735
29746,"Charles Mix County, SD",29735
29747,"Clark County, SD",29735
29748,"Clay County, SD",29735
29749,"Codington County, SD",29735
29750,"Corson County, SD",29735
29751,"Custer County, SD",29735
29752,"Davison County, SD",29735
29753,"Day County, SD",29735
29754,"Deuel County, SD",29735
29755,"Dewey County, SD",29735
29756,"Douglas County, SD",29735
29757,"Edmunds County, SD",29735
29758,"Fall River County, SD",29735
29759,"Faulk County, SD",29735
29760,"Grant County, SD",29735
29761,"Gregory County, SD",29735
29762,"Haakon County, SD",29735
29763,"Hamlin County, SD",29735
29764,"Hand County, SD",29735
29765,"Hanson County, SD",29735
29766,"Harding County, SD",29735
29767,"Hughes County, SD",29735
29768,"Hutchinson County, SD",29735
29769,"Hyde County, SD",29735
29770,"Jackson County, SD",29735
29771,"Jerauld County, SD",29735
29772,"Jones County, SD",29735
29773,"Kingsbury County, SD",29735
29774,"Lake County, SD",29735
29775,"Lawrence County, SD",29735
29776,"Lincoln County, SD",29735
29777,"Lyman County, SD",29735
29778,"Marshall County, SD",29735
29779,"McCook County, SD",29735
29780,"McPherson County, SD",29735
29781,"Meade County, SD",29735
29782,"Mellette County, SD",29735
29783,"Miner County, SD",29735
29784,"Minnehaha County, SD",29735
29785,"Moody County, SD",29735
33805,"Oglala Lakota County, SD",29735
29786,"Pennington County, SD",29735
29787,"Perkins County, SD",29735
29788,"Potter County, SD",29735
29789,"Roberts County, SD",29735
29790,"Sanborn County, SD",29735
29791,"Shannon County, SD",29735
29792,"Spink County, SD",29735
29793,"Stanley County, SD",29735
29794,"Sully County, SD",29735
29795,"Todd County, SD",29735
29796,"Tripp County, SD",29735
29797,"Turner County, SD",29735
